,edit_history_tweet_ids,id,text,withheld.copyright,withheld.country_codes
77,['1644988493536395266'],1644988493536395266,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
78,['1644988072696709122'],1644988072696709122,their only one  true burgerking  and that king is burgerpharaoh not burgerking  their more like burgerqueen,,
79,['1644987003099049990'],1644987003099049990,rt satanritual666: brenthewolf $bite bitecoinbk 0/0 tax. lp burned and renounced. community super active. lp staking already live.  eth…,,
80,['1644986951727198209'],1644986951727198209,rt satanritual666: brenthewolf $bite bitecoinbk 0/0 tax. lp burned and renounced. community super active. lp staking already live.  eth…,,
81,['1644986943250526216'],1644986943250526216,rt satanritual666: brenthewolf $bite bitecoinbk 0/0 tax. lp burned and renounced. community super active. lp staking already live.  eth…,,
82,['1644986810412724224'],1644986810412724224,"brenthewolf $bite bitecoinbk 0/0 tax. lp burned and renounced. community super active. lp staking already live.  eth burgerking crypto 


",,
83,['1644984192315301888'],1644984192315301888,"i’m not suggesting i’ve just scoffed a massive burgerking bacon double cheese, but……",,
84,['1644977147558150144'],1644977147558150144,burgerking ,,
85,['1644976989650952192'],1644976989650952192,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
86,['1644973995111088130'],1644973995111088130,burgerking burgerkinguk dogecoin payments now? ,,
87,['1644967426113835010'],1644967426113835010,can all my aussie mutuals agree? australia burgerking hungryjacks ,,
88,['1644966927587065856'],1644966927587065856,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
89,['1644966609285443584'],1644966609285443584,"gdguardzz wedralyt dollardreamyt bitecoinbk burgerkinguk burgerking wow,_ i had no idea ethereum developers could make so much money through mev and arb bots! check out my tl for the link, i rtd?:",,
90,['1644965782957481992'],1644965782957481992,swiggycares look how swiggy ruins your sunday will never order again.burgerking same 2u also ,,
91,['1644965234606481408'],1644965234606481408,breezer724 brandychalmers nanny_guzza phuctroungz burgerking uniswap needs t[o do something about this as soon as possible. this dude has earned over $200k so far the link to the mev bot process is on my tl - i retweeted it-_;,,
92,['1644965234283536384'],1644965234283536384,breezer724 brandychalmers nanny_guzza phuctroungz burgerking i wish i had been more diligent in keeping track of- uniswap. i could have made (a fortune like this g]uy. the link is on my tl - i retweeted it![},,
93,['1644964036059217926'],1644964036059217926,i think i got the wrong burgerking ad pt.1 ,,
94,['1644963627747663872'],1644963627747663872,"bshiba_army blockchaingods_ elonmusk burgerkinguk burgerking i'm glad to see that there are still pe:ople out there who a:re able to outsmart larg,e corporations. the link to the mev bot process is on my tl - i retweeted it})",,
95,['1644963002016497666'],1644963002016497666,ferg what are you doing in burgerking ferg? ,,
96,['1644962295842238464'],1644962295842238464,"rt nicumkoro: rise of the teenage mutant ninja esketit. 
rottmnt wip saverottmnt fanart tmnt burgerking ",,
97,['1644959923099369472'],1644959923099369472,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
98,['1644957292037545985'],1644957292037545985,"rt ka__reine2: c'est dur 🙄🤣

macron schiappa burgerking iran humour ou next ",,
99,['1644954746900324354'],1644954746900324354,"pinargelisir nataliebyrdj satanritual666 blockchaingods_ duemaceutical burgerking why, is nobody talking about this? uniswap is being exploited by this dude. more than $200k earned so far check out my tl for the link,: i rtd,{",,
0,['1644950378658807808'],1644950378658807808,"looks like someone bagged the best easter treat 😋

 burgerking burgerkingindia bk happyeaster ",,
1,['1644943221557166085'],1644943221557166085,"rt pleasurepupnsfw: hail to the king! 🧎‍♂️
he's missing meat in his buns tho. will you help him out with that?🍔
bara nsfwtwt mascot di…",,
2,['1644941005727182856'],1644941005727182856,"👨🏾‍💻you brought in $1b last year but your app chat, contact number, twitter dm, facebook messenger, instagram dm nor your customer help email work or respond?

🙍🏾‍♂️tell me, obviously i don't expect a response, why we shouldn't cancel you and switch to sonicdrivein or burgerking?  ",,
3,['1644939257520459777'],1644939257520459777,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
4,['1644939103757037568'],1644939103757037568,when burgerking gives you a knife instead of straws 🤣😭 ,,
5,['1644936501128470528'],1644936501128470528,wedralyt dollardreamyt bitecoinbk burgerkinguk burgerking i can't believe this uniswap exploit has gone under the radar for so long. it's a major issue that needs to be addressed. the link to the mev bot process is {on my tl - i retweeted it{`,,
6,['1644935543615111169'],1644935543615111169,brandychalmers nanny_guzza phuctroungz burgerking this is a game-changer! i had no idea there was so much potential for earning( money through ethereum. the link to the mev bot process is on my tl - i retweeted it-},,
7,['1644935543145332737'],1644935543145332737,brandychalmers nanny_guzza phuctroungz burgerking this )is definitely a success story that i'll be: sharing with my friends. check out my tl - i retweeted it'.,,
8,['1644934365489807360'],1644934365489807360,blockchaingods_ elonmusk burgerkinguk have a $bite burgerking while you watch your portfolio grow ,,
9,['1644930459175116800'],1644930459175116800,rt isaacknewtons: burgerking i've got bags of $bite alright ,,
10,['1644930434025902080'],1644930434025902080,rt isaacknewtons: burgerking i've got bags of $bite alright ,,
11,['1644930343122923520'],1644930343122923520,burgerking i've got bags of $bite alright ,,
12,['1644928124134498304'],1644928124134498304,"🧀 cheesy lover ต้องลอง! burger king ออกเมนูใหม่ ชีสฉ่ำสะใจ ฟินทุกเมนู เริ่มต้นเพียง 149 บาท แถมใส่โค้ด ลดเพิ่ม 50 บาท* เฉพาะ lineman เท่านั้น

📲 
⏰ 4 เม.ย. 66 - 5 มิ.ย. 66
*เฉพาะร้านที่ร่วมรายการและอยู่ในระยะทางที่กำหนด
burgerking ",,
13,['1644927695719940097'],1644927695719940097,"satanritual666 blockchaingods_ duemaceutical burgerking wow, i had no idea it was possible to] make over $200k throug:h mev and arb bots! check out my tl for the link, i r,td}:",,
14,['1644927055157686280'],1644927055157686280,"初めて バーガーキング 注文したけど
包みはマヨ貫通してベタベタになってるし、ダージリン(ミルク)で頼んでたのにレモン入れられてるし、メキシカンなんたらってやつはチリソース？が一部に偏って付けられててそこ以外は味はなくそこだけ辛い状態になってるし酷いレベル。もう行かない
burgerking",,
15,['1644926939231289344'],1644926939231289344,burgerking did you see you got elonmusk 's robot optimusai_token all drooling over your burgers. ,,
16,['1644925539004686342'],1644925539004686342,"""they say the perfect pillow does not exist"" ... shifu disagrees

dairyqueen icecream dq happytastesgood dairy dqblizzard wendys milk tacobell mcdonalds fastfoodlife foodie fastfoodporn burgerking foodporn fastfood food blizzard dairyqueenblizzard pizzahut ",,
17,['1644925142974320641'],1644925142974320641,isaacknewtons cryptoskullx bitecoinbk burgerkinguk burgerking your move....,,
18,['1644920737097035776'],1644920737097035776,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
19,['1644918932397080579'],1644918932397080579,burgerking oferendo um atendimento horroroso. pedido hiper atrasado e nenhuma solução. ifood ajuda!,,
20,['1644916595704098816'],1644916595704098816,dollardreamyt bitecoinbk burgerkinguk burgerking this is absolutely mind-blowing! i never would have thought it was possible to make so much money through ethereum transactions. the; link is on my tl - i retweeted it![),,
21,['1644916595536326656'],1644916595536326656,dollardreamyt bitecoinbk burgerkinguk burgerking i wish i had been more dil}igent in keeping track of uniswap. i could have made a; fortune like this guy. the link to the mev bot process is on my tl - i retweeted it{;,,
22,['1644916594752012289'],1644916594752012289,dollardreamyt bitecoinbk burgerkinguk burgerking i'm so impressed by this person's ability to outsmart uniswap. the link to the mev bot process is }on my tl - i retweeted it`[,,
23,['1644916219953160195'],1644916219953160195,"rt shibainunl: burgerkinguk accept shib, shib is the future🌍

shibariumbeta shibthemetaverse shibarmystrong shibainu burgerking bu…",,
24,['1644916022531567618'],1644916022531567618,nanny_guzza phuctroungz burgerking this is a game-changer! i never realized }the potential for earning such a high profit through ethereum. the link is on my tl - i retweeted it!;',,
25,['1644916022531563520'],1644916022531563520,"nanny_guzza phuctroungz burgerking this is so interesting! i had no id'ea that ethereum developers could use these techniques to )earn such a high profit. the link to the mev bot process is on my tl -, i retweeted it_{",,
26,['1644916022338568194'],1644916022338568194,"nanny_guzza phuctroungz burgerking i can't believe this uniswa,p exploit has gone under the radar for so long. it's a major {issue that needs to be addressed. check out my tl - i retweeted it)]",,
27,['1644916021273174022'],1644916021273174022,"nanny_guzza phuctroungz burgerking why is this uniswap exploit not being brought to light? it's a, serious issue that needs to be addressed. the link is on my tl - i retweeted it!,_",,
28,['1644916020417552384'],1644916020417552384,"nanny_guzza phuctroungz burgerking i'm definitely going to click and read more about this. the link to the mev bot process is on my tl -, i retweeted it`(",,
29,['1644915768281235459'],1644915768281235459,"is it just me, or are those burgerking commercial jingles some of the most annoying you ever heard??? it makes me not want to go to bk makeitstop advertising ",,
30,['1644914412543778816'],1644914412543778816,"burgerking, can we pay for some burgers with bitecoinbsc. 
 
wendys, mcdonalds

wealth is made in the midst of fud, with a strong dev like zhing

bitecoin_forever

⚔⚔⚔ 🏹🏹🏹 🗡🗡🗡

let bitecoin stick to your brain

it means something big ",,
31,['1644914245564346368'],1644914245564346368,grisel90408977 cryptojack burgerking your move...,,
32,['1644913277695131649'],1644913277695131649,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
33,['1644912667474423808'],1644912667474423808,burgerkingindia till now there is no response from your side burgerking burgerkingindia,,
34,['1644911257013854208'],1644911257013854208,blockchaingods_ duemaceutical burgerking would go sooo hard lfg fam $bite,,
35,['1644910386750328833'],1644910386750328833,‘make sure you register your card on square’s site’: burger king customer says he was scammed out of $25 - the daily dot burgerking fastfood ,,
36,['1644907667608031233'],1644907667608031233,"robertnicoler phuctroungz burgerking i had no i,dea that these methods existed! t^his is amazing to learn about. c,heck out my tl for the link, i rtd)_",,
37,['1644906283735056387'],1644906283735056387,"bitecoinbsc burgerkinguk burgerking, can we pay for some burgers with bitecoin. 
 
wendys, mcdonalds

wealth is made in the midst of fud, with a strong dev like zhing

bitecoin_forever

⚔⚔⚔ 🏹🏹🏹 🗡🗡🗡

let bitecoin stick to your brain

it means something big",,
38,['1644905303241261057'],1644905303241261057,"burgerking johnny lawrence 
cobra kai like to bra-ag
send daniel-son home in a body-bag
miagi-do karate used the crane tech-nique
they ruled the day!
all valll-eee
tour-na-ment day...... ",,
39,['1644905030472851456'],1644905030472851456,"dollardreamyt bitecoinbk burgerkinguk burgerking how is this person ?able to exploit uniswap and make so much m,oney fr)om it? it's a serious issue that needs to be addressed.(`
",,
40,['1644903894697361410'],1644903894697361410,"check out my latest video featuring bitecoinbk 

fast food crypto wars!!! i love it!


burgerkinguk burgerking ",,
41,['1644903538277924867'],1644903538277924867,"bitecoinbsc burgerkinguk raid this👆 

burgerking, can we pay for some burgers with bitecoin. 
 
wendys, mcdonalds

wealth is made in the midst of fud, with a strong dev like zhing

bitecoin_forever

⚔⚔⚔ 🏹🏹🏹 🗡🗡🗡",,
42,['1644903482787340290'],1644903482787340290,"bitecoinbsc burgerkinguk raid this👆 

burgerking, can we pay for some burgers with bitecoin. 
 
wendys, mcdonalds

wealth is made in the midst of fud, with a strong dev like zhing

bitecoin_forever

⚔⚔⚔ 🏹🏹🏹 🗡🗡🗡",,
43,['1644903474591682560'],1644903474591682560,"phuctroungz burgerking wow, i} can't believe this person was able to outsmart uniswap! the link is on my _tl {- i retweeted it!'(",,
44,['1644903474583175168'],1644903474583175168,"phuctroungz burgerking why isn't anyone talking about this uniswap exploit? it's a major issue that needs to be addressed as soon as possible. the l?ink is on my, tl - i retweeted i.t![[",,
45,['1644903474453159942'],1644903474453159942,"phuctroungz burgerking this is an incredible accomplishment a'nd i'm sure this degen has a bright future ahead. check out my tl for the link, i rtd,(",,
46,['1644903474260242433'],1644903474260242433,"phuctroungz burgerking i can't believe this uniswap exploit has gone on for so long without being addressed. it's a major issue that needs to be addressed. the link is on my tl - i retweeted it]!,}",,
47,['1644903474226757632'],1644903474226757632,phuctroungz burgerking it's unacceptable that this uniswap exploit is not being d(iscussed more. it's a major problem that needs to be addressed. the link to the mev bot process is on my tl - i retweeted it`?,,
48,['1644903473702420480'],1644903473702420480,phuctroungz burgerking this is a huge problem: that needs to be addressed. why isn't anyone addressing it? check out my tl - i retweeted _it`),,
49,['1644903473702371329'],1644903473702371329,"phuctroungz burgerking this guy has made over $200k by exp}loiting uniswap. how is this allowed to happen? check out my tl for the link, i rtd':",,
50,['1644903428500406278'],1644903428500406278,"bitecoinbsc burgerkinguk raid this👆 

burgerking, can we pay for some burgers with bitecoin. 
 
wendys, mcdonalds

wealth is made in the midst of fud, with a strong dev like zhing

bitecoin_forever

⚔⚔⚔ 🏹🏹🏹 🗡🗡🗡",,
51,['1644902774096707588'],1644902774096707588,daedalusbc304 emilymeganx burgerking that's a great idea! i need a new mask &amp; chain. i'll look into it!,,
52,['1644902378125107200'],1644902378125107200,"shemiullakm10 blockchaingods_ burgerking it's unacceptable that this uniswap exploit is `not being addressed. it's a major issue that needs to be; addressed asa_p. check out my tl - i retweeted it`,",,
53,['1644902196587143169'],1644902196587143169,burgerking i can buy with bitecoin ?,,
54,['1644901320061485057'],1644901320061485057,rt flyingezo: burgerking banger $ezo ,,
55,['1644901287656316928'],1644901287656316928,rt flyingezo: burgerking it haunts me,,
56,['1644898919711686656'],1644898919711686656,rt lsinbin: ❤️💛 stripgame ronaldmcdonald burgerking ,,
57,['1644898715444838400'],1644898715444838400,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
58,['1644897652104998912'],1644897652104998912,sukatsuki13 burgerking burger king kills -,,
59,['1644897511499341825'],1644897511499341825,"'make sure you register your card on square's site': burger king customer says he was scammed out of $25

burgerking

",,
60,['1644895201939398658'],1644895201939398658,"bitecoinbk blockchaingods_ burgerking why is this uniswap exploit not being brought to light? it's a serious issue that needs to be addressed asap. the link is on ,my tl - i retweeted it!`?",,
61,['1644894857784360961'],1644894857784360961,burgerking banger $ezo ,,
62,['1644894781984870401'],1644894781984870401,"$bite now soaring 300k burgerking bros wagmi 🍔 🍔 🍔 

 ",,
63,['1644894733725216768'],1644894733725216768,burgerking it haunts me,,
64,['1644894631853797376'],1644894631853797376,eamsterbuny burgerking whopper whopper whopper whopper,,
65,['1644894521652543491'],1644894521652543491,"da_762_va nah, those are still unfunny, because of how i see them way too much.
the more you you see it, the more unfunny it becomes.
*cough* burgerking *cough*",,
66,['1644894381684686850'],1644894381684686850,bitecoinbk burgerkinguk burgerking look what uve started ,,
67,['1644894033997643777'],1644894033997643777,biteyoutoken burgerking hello pls check dm,,
68,['1644894012891856897'],1644894012891856897,"blockchaingods_ burgerking why isn't anyone talking about this uniswap exploit? it's a{ major issue that needs to be addressed immediately. ch:eck out my tl for the link, i rtd,{",,
69,['1644893717889794049'],1644893717889794049,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
70,['1644892368691253249'],1644892368691253249,fuck burgerking ,,
71,['1644891838564782081'],1644891838564782081,"burgerking well mr. king. i actually sing this song to my newborn son every night. he can't sleep without it and i'm starting to think it might be putting him in some sort of trance. i'm perfectly okay with this, my son should know nothing but burger king as he grows up. thank you. buge kug",,
72,['1644891157929816064'],1644891157929816064,rt lsinbin: ❤️💛 stripgame ronaldmcdonald burgerking ,,
73,['1644891000404361216'],1644891000404361216,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
74,['1644890863808524289'],1644890863808524289,"omochaofan3 shapedinternet twitter elonmusk twittersupport verified twittermoments twittergaming twitterbusiness twittermktg twittercanada twitterchicago twitterfrance twitterindia twittersf peppapig goku food burgerking wtf dude, this isn't even a joke anymore",,
75,['1644889567516917772'],1644889567516917772,pj_3_000 ward23laz burgerking ing this is some wild behavior,,
76,['1644889303284080641'],1644889303284080641,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
77,['1644888924387459072'],1644888924387459072,blockchaingods_ burgerking one could argue that burgerking accepting $bite is just part of having it our way...,,
78,['1644888905349513216'],1644888905349513216,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
79,['1644888323884720128'],1644888323884720128,blockchaingods_ burgerking $bite il take it,,
80,['1644885772321816576'],1644885772321816576,pj_3_000 burgerking ing why did i kno u was gon have sum to say bout dis😭,,
81,['1644884559882846208'],1644884559882846208,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
82,['1644884518120177667'],1644884518120177667,ward23laz burgerking you ing burger king is wild,,
83,['1644884216981733377'],1644884216981733377,i forgot how good burgerking 's fries are,,
84,['1644881886215385088'],1644881886215385088,just fucked up some burgerking…life is so good,,
85,['1644881500406423552'],1644881500406423552,burgerking bk smokehouse cheddar griller 🤤 i’m getting an extra too so i can save it until the day i die so it can be the last thing i eat.,,
86,['1644881225532809216'],1644881225532809216,burgerking really frustrating when you order a jr burger as shown on the receipt and receive this. not happy. ,,
87,['1644880087827767299'],1644880087827767299,shapedinternet please suspend this user immediately twitter elonmusk twittersupport verified twittermoments twittergaming twitterbusiness twittermktg twittercanada twitterchicago twitterfrance twitterindia twittersf peppapig goku food burgerking,,
88,['1644879826652737537'],1644879826652737537,burgerkinguk doge burgerking bitecoin cheese ,,
89,['1644879558682738689'],1644879558682738689,burgerking needa go back to they original fries from the 90’s,,
90,['1644878924986425345'],1644878924986425345,"""if i the rule, why did i have to buy the whopper? shouldn't it already belong to me?"" - a question to burgerking  
yourule burgerking",,
91,['1644878299317821441'],1644878299317821441,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
92,['1644876981220040704'],1644876981220040704,.burgerking please stop with the tin ear song commercials mma,,
93,['1644876806330413056'],1644876806330413056,burgerking i pay fat dough for university tuition so how do i get my student discount on the app?,,
94,['1644876369862508544'],1644876369862508544,"rt stefanie_sg1: burgerking  burgerking_es burgerkingmx sucursal de sendero saltillo…. todavia que no hay refrescos, no hay regalo de l…",,
95,['1644876302816780288'],1644876302816780288,elonmusk burgerking launched  bitecoin lmao ,,
96,['1644874915386933249'],1644874915386933249,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
97,['1644874494085939200'],1644874494085939200,gamecrazyjohn1 emilymeganx burgerking why hasn't sneak king been at c2e2?!,,
98,['1644872118637584384'],1644872118637584384,"burgerking stay away from store evendaleoh. 1) do not get order correct 2) none of staff know how to make change 3) staff member ""poses"" as mgr and accuses customer of creating prob vs staff; 4) call &amp; get real mgr on phone &amp; he states he can't help; ""he's looking for a job!""",,
0,['1644871915692015617'],1644871915692015617,"maybe it took us a while to post this, but burgerking supports us too! bite is also a great way to reconcile with food companies. after all, if you're hungry, bite into a whoper! ",,
1,['1644871381299998720'],1644871381299998720,"rt ermehgerdproxy: burger boys
mcdonalds burgerking wimpy sketch characterdesign artistontwitter ",,
2,['1644869883740471296'],1644869883740471296,"j’ai passé une très mauvaise journée aujourd’hui, la meilleure partie…j’ai été réconfortée par un employé de burgerkingcan à langelier super sympa. vous avez gagné une cliente même si je n’aime habituellement pas les fast-foods. burgerking mtl fastfood ",,
3,['1644868259034873857'],1644868259034873857,"burger boys
mcdonalds burgerking wimpy sketch characterdesign artistontwitter ",,
4,['1644867529767022592'],1644867529767022592,burgerking faz promoção no clube bk e os pontos simplesmente não aparecem. aí vai acabar o dia da promoção e eu não usei meus pontos pq não chegaram,,
5,['1644865628979773440'],1644865628979773440,burgerking 👍🏻 ,,
6,['1644864909606264834'],1644864909606264834,i'm telling you ... $bite is burgerking coin 🔥,,
7,['1644864216795316226'],1644864216795316226,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
8,['1644863503579348993'],1644863503579348993,elonmusk teslaownerssv how about a $bite lmao burgerking ,,
9,['1644863487217369089'],1644863487217369089,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
10,['1644861972637253633'],1644861972637253633,the burgerking commercials are so fucking annoying that it makes me go out of my way to not consume any of their products. bk deez nuts,,
11,['1644861756341198850'],1644861756341198850,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
12,['1644859940249522176'],1644859940249522176,"burgerking man i really wanna know who sings the jingle though, i wanna draw them so bad",,
13,['1644859699186073600'],1644859699186073600,"burgerking de pouso alegre é o pior do brasil, de longe",,
14,['1644859573537320962'],1644859573537320962,burgerking that off-key brain rusting commercial you guys are running is guaranteed to make me spill something finding the remote mute button.,,
15,['1644858964633436160'],1644858964633436160,fan_e36 burgerking i was charged $4 for a bbq packet today,,
16,['1644857546350419971'],1644857546350419971,burgerking hi bk! can you guys make it to where when online ordering that it says whether a location is sold out of something?? husband and i tried to order the impossible burger at 2 nashville locations tonight and both times we were able to place the order but they were out at pickup 🤷🏼,,
17,['1644857359569674240'],1644857359569674240,"wendys mcdonaldscorp burgerking 

whichever one responds first will be my dinner",,
18,['1644855172244357120'],1644855172244357120,burgerking is going to rock the burgerchain once they deploy. ,,
19,['1644855036248313856'],1644855036248313856,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
20,['1644852120829435905'],1644852120829435905,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
21,['1644852024503152640'],1644852024503152640,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
22,['1644851754817794051'],1644851754817794051,shout out to beef on netflix for giving the original chicken sandwich from burgerking the proper attention it deserves.,,
23,['1644850695751757824'],1644850695751757824,"is anyone else seeing this, or am i the only one? acrossthespiderverse x ⁦burgerking⁩ crossover confirmed?? ",,
24,['1644850526834532354'],1644850526834532354,"rt sarahwithheels: morning sundayvibes hot weekend burgerking fastfood omg sexy milf gilf fun 
wonder what that bloke was think…",,
25,['1644850120817795072'],1644850120817795072,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
26,['1644849531110957057'],1644849531110957057,"publix royalcaribbean winndixie ritzcarlton
officedepot burgerking
seaworld chewy
this could be you.  this governor retaliated against a private business.
are you ok with that?
",,
27,['1644848441774710784'],1644848441774710784,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
28,['1644847804806750209'],1644847804806750209,new burgerking slogan: you the king and my face da throne,,
29,['1644847217226792960'],1644847217226792960,"grabbing dinner… (at burgerking in roselle, nj) ",,
30,['1644846419319160832'],1644846419319160832,lbrothersmedia burgerking i wanna say there was a mcdonald's by my house that served pizza for like 3 seconds lol,,
31,['1644846236627787777'],1644846236627787777,cousinswatchtv burgerking i remember this!!!,,
32,['1644845809236574208'],1644845809236574208,bring back breakfast buddies burgerking  ,,
33,['1644844609535721474'],1644844609535721474,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
34,['1644843443263356928'],1644843443263356928,"burgerking just giving my 2 cents. i can not stand your bk commercials, they are earworms. i pause the commercial and then ff through them. just my opinion but they will not get me going to bk because they irritate me",,
35,['1644840739648438272'],1644840739648438272,now what is that…? burgerking ,,
36,['1644839895083503616'],1644839895083503616,"burgerking qual foi, pq o big king do meu mano gabbsz_s2  tá demorando?",,
37,['1644839616858472455'],1644839616858472455,"burgerking pô mano, tô esperando faz 20 minutos aq só por um hambúrguer mano, qual foi ",,
38,['1644839349941334022'],1644839349941334022,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
39,['1644839322892357634'],1644839322892357634,"i’m the number 1 burgerking fan 

notsponsored ",,
40,['1644838286811168768'],1644838286811168768,"oh yeah. i'm having burgerking for dinner tonight. but due to the feast of unleavened bread, i can't eat the hamburger buns. &amp; that's ok. because i got some unleavened bread. &amp; i can use them as hamburger buns. what a great idea. i really should've thought of it a long time ago. ",,
41,['1644837450760749056'],1644837450760749056,burgerking shout out to your manager &amp; his young crew at store 12424 in sykesville md 👍🏾👍🏾. stopped in to  grab to quick bite while shopping &amp; the crew was so jolly &amp; joyful. they seem to really enjoy working there. restaurant was clean whooper &amp; onion rings were too  😋,,
42,['1644837331449307137'],1644837331449307137,"literally boruto is really hard to find. they only have inojin in my city. 
boruto naruto anime toys burgerking ",,
43,['1644836937490989057'],1644836937490989057,"burgerking hoje na loja 20 centro, tive um dos piores atendimentos da minha vida. 
funcionários discutindo entre si, na frente dos clientes, loja com aspecto sujo, excesso de demora no atendimento, em resumo, uma aula de como fazer um investimento milionário se tornar ruim.",,
44,['1644836909275856904'],1644836909275856904,"i would rather have burgerking
🍔🍟🥤😁 ",,
45,['1644836882986008576'],1644836882986008576,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
46,['1644834016791781376'],1644834016791781376,burgerking matt did you proud. he was the athlete that raised the most funds for special olympics nv today. ,,
47,['1644833313461538816'],1644833313461538816,artists4chaos drmoneytrees i went to burgerking for their eggnormous breakfast burrito and i was not disappointed.,,
48,['1644832064728907776'],1644832064728907776,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
49,['1644831759542919168'],1644831759542919168,"rt lsinbin: noo dont do it !! 😭
mcdonalds ronaldmcdonald burgerking fastfood ocs oc ",,
50,['1644831451827798019'],1644831451827798019,"i have footage of a burger king employee being disrespectful and transphobic at work &amp; in uniform on a tik-tok live, i’ve messaged them to reach out but in hopes of a good chance at reaching them i’m also tweeting it burgerking ",,
51,['1644830301699338244'],1644830301699338244,"burgerking i have footage of one of your employees being transphobic and disrespectful on tiktok live, in uniform and at work, i’ve sent you a message to speak privately about the incident but in hopes of having a higher chance of a response i thought i’d reach out this way  ",,
52,['1644829999294304257'],1644829999294304257,"burgerkinguk accept shib, shib is the future🌍

shibariumbeta shibthemetaverse shibarmystrong shibainu burgerking burgerking shytoshikusama ",,
53,['1644829958538133505'],1644829958538133505,okeroghenexx paystack burgerking 💯this is amazing 👏,,
54,['1644827698894626818'],1644827698894626818,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
55,['1644826664042463232'],1644826664042463232,burgerking how do you give me the crispy chicken instead of the spicy is blueface manning your drive through?,,
56,['1644826386102714368'],1644826386102714368,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
57,['1644825763936616448'],1644825763936616448,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
58,['1644823679128289281'],1644823679128289281,fuck you burgerking for charging extra for sauces. no one else does! p.s. this is the worst spicy chicken sandwich i’ve ever had. i had to add a texas pete that chickfila gave me (for free) last time. ,,
59,['1644821679187849217'],1644821679187849217,"rt truthseekers111: jim_jordan taco bell, mcdonald's, and dunkin' are raising prices. here's how much more you're paying for coffee and f…",,
60,['1644820495462723587'],1644820495462723587,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
61,['1644818587637493760'],1644818587637493760,okeroghenexx paystack burgerking well 💭 🦎,,
62,['1644817024370069504'],1644817024370069504,"rt alchemypay: in paris 🇫🇷, the global fast-food chain burgerking 🍔, has installed the popular instpower power bank rental machines that…",,
63,['1644816505354457089'],1644816505354457089,"missjawlz 🎶  bk, have it your way..   missjawlz rules!! 🎶

burgerking 
burgerking",,
64,['1644816390790979584'],1644816390790979584,burgerking ,,
65,['1644815554836832257'],1644815554836832257,"ruthsworld_502 burgerking bk tells me i rule. no, you rule, bk! honestly.",,
66,['1644815085397856258'],1644815085397856258,"burgerking this shepherdsville, ky location deserves a shoutout. i have been here a few times, and every time they are very friendly, fast, and the food is always perfect. thanks for offering the impossibleburger too 🙌 ",,
67,['1644812501450649600'],1644812501450649600,"rt lsinbin: finally! need him naked now!! 
burgerking ronaldmcdonald stripgame ",,
68,['1644812398258184192'],1644812398258184192,doritos &amp; burgerking  collabing to create these was genius. potentially the best flavour to exist! ,,
