,edit_history_tweet_ids,id,text
1,['1623356639167365123'],1623356639167365123,"annamoor1995 subway nationalpork iowapork aldiaustralia aldiuk woolworths safewaycanada words used behind macabre slaughter...

pigs  
noslaughterishumane
govegan "
2,['1623354927132323840'],1623354927132323840,"it's getting late. are you just now heading home? where's that spot in your city that's still lit up for you even at midnight?
📍guangzhou, china
guangzhou china latenight train city photography midnight home rest subway "
3,['1623354791563853826'],1623354791563853826,"subway please start making foot long croissants. also add cream cheese spread as an option.

try a tomato + cucumber sandwich with cream cheese on a croissant and tell me why it’s not a delicious idea"
4,['1623351082088017922'],1623351082088017922,"mta leaders visited students selected as finalists of a national stem competition for their idea focused on subwaysafety. it includes placing new smart signs in subway stations to allow commuters to report a 911 or mental health emergency”
 
read more "
5,['1623345393659531266'],1623345393659531266,ohfold michaellacy_ killuazivert subway jerseymikes it’s barely a sentence lmao just say you can’t read
6,['1623342814875602944'],1623342814875602944,"y también se pondrían paneles bajo el subway para recrear escenas que se vieron en el tráiler para el disfrute de los usuarios del metro.  screammovie  new york, new rules 😱🔪🩸 "
7,['1623341793143308289'],1623341793143308289,new york 2017 homeless subway 
8,['1623340990890143745'],1623340990890143745,"princesskaz_dom was it a subway? ""your sub, your way."""
9,['1623340654360240128'],1623340654360240128,roku doordash rokuxdashpass i would order subway party platter with that door dash gift card
10,['1623337109305151489'],1623337109305151489,"rt tapehustlers: metro employee killed while trying to stop man shooting at d.c. commuters
dctrain dc acdc dcmetro washingtondc phot…"
11,['1623336336408158211'],1623336336408158211,"[instantané] ""washington - 2023""
photographie photography washington fineartphotography streetphoto photographers photo_folio fujifilm_xseries subway "
12,['1623336285199892480'],1623336285199892480,roku doordash i'd order some subway
13,['1623336196628746240'],1623336196628746240,roku doordash i'd order some subway
14,['1623335801856618503'],1623335801856618503,"rt blnexhib: street flashing after the subway flash 😎
berlin exhib piercedcock exhibitionist gayexhibitionist exhibitionistgay c…"
15,['1623335454148894723'],1623335454148894723,subway y’all are a joke. i have been trying to contact you all since 2/1/2023 about my refund and y’all are telling me to wait 14 days for someone to contact me. 21 days into total to wait to speak to someone about a refund.
16,['1623334578269171715'],1623334578269171715,rt joe_lozito: waybackwednesday wednesdaymorning wednesdaywisdom wednesdaythoughts wednesdayvibes wednesdaymood justicesystem nypd…
17,['1623334563261952000'],1623334563261952000,rt joe_lozito: waybackwednesday wednesdaymorning wednesdaywisdom wednesdaythoughts wednesdayvibes wednesdaymood justicesystem nypd…
18,['1623334548678365185'],1623334548678365185,rt joe_lozito: waybackwednesday wednesdaymorning wednesdaywisdom wednesdaythoughts wednesdayvibes wednesdaymood justicesystem nypd…
19,['1623334535860551681'],1623334535860551681,rt joe_lozito: waybackwednesday wednesdaymorning wednesdaywisdom wednesdaythoughts wednesdayvibes wednesdaymood justicesystem nypd…
20,['1623329752412041216'],1623329752412041216,"rt realdeal3333: 15 year old pushed into a train!
silly place to push someone?…

train subway crash fights fight gore trading stoc…"
21,['1623329165079445507'],1623329165079445507,subway u be so stingy sometimes bro
22,['1623329139787984902'],1623329139787984902,"rt realdeal3333: 15 year old pushed into a train!
silly place to push someone?…

train subway crash fights fight gore trading stoc…"
23,['1623328870001778692'],1623328870001778692,"subway have cut down the sausage patties by half and still charge the same(megamelt) oh no wait they just changed the menu. cost you more to choose your own sandwich and you can't add or takeaway anything on the menu. megamelt gone up in price 🤔
bought my last subway today 😔"
24,['1623328242357751808'],1623328242357751808,rrroooiiirrr these dudes are trashing their brand faster than subway jared
25,['1623327865797283840'],1623327865797283840,"subway.indonesia buyone get one thx telkomsel 

cinema.21 amancalledotto nice film

di tutup dengan nasi goreng

hongkongbaruracingteam 
hongkongbarufeatgembira "
26,['1623327099678326785'],1623327099678326785,subway why did you add a tip function to the app. they want a tip then go work as a server with reduced wages. here's a tip you want more money ask your employer... servers accept reduced wages for the prospect of tips. you get minimum or above wage. no tip greedy
27,['1623324150306570241'],1623324150306570241,"rt kennethca_photo: underground, outside and unionstation gotta get to work. gotta get somewhere to do something. toronto subway mov…"
28,['1623324061378936832'],1623324061378936832,"rt kennethca_photo: underground, outside and unionstation gotta get to work. gotta get somewhere to do something. toronto subway mov…"
29,['1623323601121300480'],1623323601121300480,"underground, outside and unionstation gotta get to work. gotta get somewhere to do something. toronto subway movement ttc streetphotography photo photography people dystopian streetcar trains "
30,['1623323513292722177'],1623323513292722177,"always a pleasure to take my parents out for a quick subway meal. being away from home for long stretches … makes me so happy with days like these! good day, indeed! 
grateful subway"
31,['1623322573638365184'],1623322573638365184,subway your mom
32,['1623321780461903877'],1623321780461903877,"underground life of a commuter. lots of stairs . lots of tiles remember, everyone wanted to get back to “normal”. normal for who? toronto subway movement ttc streetphotography photo photography people dystopian "
33,['1623321085272883203'],1623321085272883203,"rt president_uz: president shavkat mirziyoyev got acquainted with the work on the development of the tashkent subway.

mirziyoyev introd…"
34,['1623320928313638914'],1623320928313638914,ahabs_ghost me when i go to burgerking or subway or when i come to bridgewatwe and have hot dogs 
35,['1623318214598922240'],1623318214598922240,the worst nachos ever subway 
36,['1623318094738493444'],1623318094738493444,cartier colgate kelloggs shell canon nissan prada adidas hyundai rolex lexus redbull bankofamerica philips johndeere allianz chanel kiamotors exxonmobil santander heineken ralphlauren subway fedex rbc chase porsche lancome lego ericsson goldmansachs 
