,edit_history_tweet_ids,id,text
86,['1623430002308968449'],1623430002308968449, olymp luxor modern fit gala poplin white (394-65-00) gbp69.95 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
87,['1623429992745955331'],1623429992745955331, lucky in love exclusive rib long sleeve women gbp53.9 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
88,['1623429992276164616'],1623429992276164616, hugo boss hugo man deodorant stick 70g gbp20.10 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
89,['1623429979831689216'],1623429979831689216, cristalinas reed diffuser fluffy towels 40ml gbp5.25 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
90,['1623429953554419715'],1623429953554419715,"rt lakeitheanicole: media alert: the air max day party nashville!!! march 26, 2023 fabglance is bringing the city out to celebrate nike's…"
91,['1623429950366687234'],1623429950366687234,"📍alerte notre bot à trouvé: dunk low rose whisper - 38 sur vinted.

prix : 150.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
92,['1623429923422580744'],1623429923422580744,"📍alerte notre bot à trouvé: eu 37.5 nike dunk low sur vinted.

prix : 85.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
93,['1623429897875034114'],1623429897875034114,"📍alerte notre bot à trouvé: dunk low retro noir blanc panda eur 37.5 sur vinted.

prix : 118.5 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
94,['1623429893567524868'],1623429893567524868,"barrysanders nike lions packers nfl the biggest game in lions history, apparently"
95,['1623429872268767238'],1623429872268767238,"📍alerte notre bot à trouvé: dunk low retro noir blanc panda eur 36 sur vinted.

prix : 118.5 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
96,['1623429767549579267'],1623429767549579267,"gavinpotenza nike wearedatalands so satisfying, y'all"
97,['1623429760125730821'],1623429760125730821,"📍alerte notre bot à trouvé: jordan 1 mid tropical twist igloo sur vinted.

prix : 79.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
98,['1623429759702286336'],1623429759702286336,"nike $nke last 36 months daily stockmovement line chart
max downward movement was -12.81%
max upward movement was 15.53%
stock majorly moved between -1.84% and 1.89%
start investing in globalstocks at  
investor "
99,['1623429747404308480'],1623429747404308480,"these pairs are designed with perfection ❤️  get it exclusively from swagupfootline 👟  have a great week 🙏🏿 

gyaigyimii 
kwadwosheldon 
sneakernyame_ 
kingkharte 

turkeysyriaearthquake 
christianatsu 
nike
sneaker "
0,['1623429742954418178'],1623429742954418178," women's filling pieces kyoto radar trainers white, white gbp94.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store "
1,['1623429735022751745'],1623429735022751745,"📍alerte notre bot à trouvé: jordan 1 mid white racer blue  sur vinted.

prix : 89.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
2,['1623429731398868992'],1623429731398868992," men's norse projects ezra trousers green, green gbp130.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store "
3,['1623429729171697665'],1623429729171697665, thistledown - silken beastie shiraz barossa valley 2018 6x 75cl bottles gbp157.75 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
4,['1623429708770598918'],1623429708770598918,"📍alerte notre bot à trouvé: jordan 1 mid gym red black white  sur vinted.

prix : 85.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
5,['1623429683093143553'],1623429683093143553,"📍alerte notre bot à trouvé: air jordan 1 mid gs french blue light steel  sur vinted.

prix : 169.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
6,['1623429548028182528'],1623429548028182528,"rt centaurusx2016: lets enjoy after some work 😜🔥 
see the videos on 
alpha alphaytop alphagay gaymaster gaydom…"
7,['1623429496388075520'],1623429496388075520,nike kingjames 👑 predestinado 
8,['1623429495146311680'],1623429495146311680, round spinner personalised name necklace gbp24.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
9,['1623429494953353217'],1623429494953353217, paul hewitt sailor line 36 mm m gbp87.65 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
10,['1623429487907028994'],1623429487907028994, castello banfi - excelsus 2013 6x 75cl bottles gbp274.04 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
11,['1623429483192631300'],1623429483192631300, brooklyn - special effects 24x 330ml bottles gbp37.16 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
12,['1623429477567954944'],1623429477567954944, rieker mid-top trainers (l9427) multi gbp47.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
13,['1623429476515184641'],1623429476515184641, merlet - creme de mure (blackberry) 70cl bottle gbp19.09 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
14,['1623429240531128320'],1623429240531128320," men's calvin klein jeans fleece gilet - black, black gbp110.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store "
15,['1623429227109314560'],1623429227109314560, clarks orinoco club gbp40.73 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
16,['1623429225960116225'],1623429225960116225, monin - myrtille (blueberry) 70cl bottle gbp7.97 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
